epoch,avg_loss,test_mse,epoch_time_s,wall_time_s,lr
7017,0.01972328,0.03296231,0.173,1302.889,0.000058
7018,0.01972701,0.03295375,0.170,1303.067,0.000057
7019,0.01971794,0.03295971,0.172,1303.246,0.000057
7020,0.01971136,0.03294604,0.172,1303.425,0.000057
7021,0.01971995,0.03295616,0.181,1303.614,0.000057
7022,0.01970389,0.03295038,0.174,1303.795,0.000057
7023,0.01971355,0.03297270,0.170,1303.973,0.000056
7024,0.01970630,0.03294667,0.174,1304.154,0.000056
7025,0.01972165,0.03295173,0.174,1304.335,0.000056
7026,0.01970948,0.03295659,0.171,1304.514,0.000056
7027,0.01970488,0.03294531,0.172,1304.693,0.000056
7028,0.01970180,0.03293949,0.171,1304.871,0.000056
7029,0.01971175,0.03295842,0.170,1305.048,0.000055
7030,0.01971354,0.03294936,0.170,1305.225,0.000055
7031,0.01971374,0.03296653,0.170,1305.403,0.000055
7032,0.01971859,0.03295256,0.171,1305.581,0.000055
7033,0.01970559,0.03296435,0.171,1305.759,0.000055
7034,0.01970928,0.03301657,0.171,1305.938,0.000054
7035,0.01970262,0.03297878,0.171,1306.116,0.000054
7036,0.01970491,0.03296659,0.170,1306.293,0.000054
7037,0.01971155,0.03297635,0.171,1306.471,0.000054
7038,0.01971949,0.03298079,0.171,1306.649,0.000054
7039,0.01978370,0.03294713,0.170,1306.826,0.000054
7040,0.01977302,0.03295071,0.172,1307.005,0.000053
7041,0.01976317,0.03299251,0.173,1307.186,0.000053
7042,0.01973812,0.03293987,0.176,1307.369,0.000053
7043,0.01973858,0.03294872,0.173,1307.549,0.000053
7044,0.01973852,0.03296260,0.171,1307.727,0.000053
7045,0.01972152,0.03296389,0.171,1307.905,0.000052
7046,0.01971652,0.03296312,0.171,1308.083,0.000052
7047,0.01971610,0.03294722,0.171,1308.261,0.000052
7048,0.01972319,0.03292466,0.171,1308.439,0.000052
7049,0.01969611,0.03293488,0.171,1308.618,0.000052
7050,0.01970135,0.03294987,0.170,1308.795,0.000052
7051,0.01968743,0.03295716,0.171,1308.973,0.000051
7052,0.01969837,0.03298651,0.171,1309.151,0.000051
7053,0.01969526,0.03295803,0.170,1309.329,0.000051
7054,0.01969260,0.03294216,0.171,1309.507,0.000051
7055,0.01969027,0.03294713,0.176,1309.690,0.000051
7056,0.01968722,0.03292545,0.173,1309.871,0.000050
7057,0.01967808,0.03295228,0.179,1310.057,0.000050
7058,0.01968247,0.03296284,0.172,1310.237,0.000050
7059,0.01968480,0.03296028,0.170,1310.415,0.000050
7060,0.01967691,0.03296831,0.171,1310.593,0.000050
7061,0.01968370,0.03295410,0.172,1310.772,0.000050
7062,0.01967469,0.03295999,0.170,1310.950,0.000049
7063,0.01967908,0.03293288,0.170,1311.127,0.000049
7064,0.01966707,0.03295676,0.171,1311.305,0.000049
7065,0.01967733,0.03297183,0.171,1311.483,0.000049
7066,0.01968161,0.03297836,0.171,1311.662,0.000049
7067,0.01967821,0.03296425,0.171,1311.840,0.000049
7068,0.01966874,0.03296664,0.171,1312.018,0.000048
7069,0.01968193,0.03297757,0.172,1312.197,0.000048
7070,0.01967743,0.03298422,0.172,1312.376,0.000048
7071,0.01968031,0.03297898,0.171,1312.554,0.000048
7072,0.01967529,0.03300003,0.170,1312.732,0.000048
7073,0.01967246,0.03299267,0.172,1312.910,0.000047
7074,0.01966954,0.03298416,0.170,1313.088,0.000047
7075,0.01969223,0.03295490,0.171,1313.266,0.000047
7076,0.01968607,0.03295930,0.170,1313.444,0.000047
7077,0.01969728,0.03293707,0.171,1313.622,0.000047
7078,0.01967680,0.03296312,0.170,1313.800,0.000047
7079,0.01966975,0.03299256,0.171,1313.978,0.000046
7080,0.01966950,0.03296776,0.171,1314.156,0.000046
7081,0.01967255,0.03298978,0.171,1314.334,0.000046
7082,0.01967455,0.03299997,0.171,1314.513,0.000046
7083,0.01964992,0.03298712,0.171,1314.692,0.000046
7084,0.01966590,0.03296331,0.170,1314.869,0.000046
7085,0.01967072,0.03300161,0.175,1315.051,0.000045
7086,0.01966631,0.03296368,0.170,1315.228,0.000045
7087,0.01964869,0.03296285,0.171,1315.407,0.000045
7088,0.01965969,0.03298416,0.171,1315.585,0.000045
7089,0.01966251,0.03300114,0.170,1315.763,0.000045
7090,0.01966441,0.03297211,0.170,1315.940,0.000045
7091,0.01967036,0.03304126,0.170,1316.118,0.000044
7092,0.01965683,0.03300875,0.170,1316.295,0.000044
7093,0.01964817,0.03301478,0.174,1316.476,0.000044
7094,0.01965557,0.03300538,0.174,1316.658,0.000044
7095,0.01965052,0.03302866,0.173,1316.839,0.000044
7096,0.01963752,0.03300470,0.176,1317.022,0.000044
7097,0.01967155,0.03297537,0.183,1317.213,0.000043
7098,0.01964502,0.03300197,0.172,1317.392,0.000043
7099,0.01963700,0.03299919,0.172,1317.571,0.000043
7100,0.01964518,0.03300698,0.173,1317.752,0.000043
7101,0.01964032,0.03300445,0.171,1317.930,0.000043
7102,0.01964198,0.03301960,0.171,1318.108,0.000043
7103,0.01965445,0.03302145,0.171,1318.286,0.000043
7104,0.01965290,0.03302033,0.171,1318.464,0.000042
7105,0.01964165,0.03301964,0.171,1318.642,0.000042
7106,0.01963410,0.03302058,0.171,1318.821,0.000042
7107,0.01963571,0.03301474,0.170,1318.998,0.000042
7108,0.01964055,0.03298994,0.170,1319.175,0.000042
7109,0.01962687,0.03299887,0.171,1319.353,0.000042
7110,0.01964136,0.03300716,0.176,1319.537,0.000041
7111,0.01963874,0.03298476,0.171,1319.716,0.000041
7112,0.01963715,0.03299155,0.171,1319.894,0.000041
7113,0.01964959,0.03300761,0.170,1320.072,0.000041
7114,0.01962961,0.03299328,0.170,1320.249,0.000041
7115,0.01963423,0.03299143,0.170,1320.426,0.000041
7116,0.01963168,0.03303035,0.170,1320.603,0.000040
7117,0.01963370,0.03303367,0.171,1320.781,0.000040
7118,0.01962198,0.03302956,0.173,1320.960,0.000040
7119,0.01962648,0.03301383,0.171,1321.139,0.000040
7120,0.01963498,0.03301824,0.171,1321.317,0.000040
7121,0.01963407,0.03301350,0.171,1321.496,0.000040
7122,0.01963708,0.03302099,0.171,1321.674,0.000040
7123,0.01964422,0.03300406,0.170,1321.852,0.000039
7124,0.01963040,0.03299191,0.179,1322.038,0.000039
7125,0.01962424,0.03302639,0.170,1322.215,0.000039
7126,0.01963073,0.03302037,0.171,1322.393,0.000039
7127,0.01961909,0.03299513,0.172,1322.572,0.000039
7128,0.01962821,0.03303005,0.170,1322.750,0.000039
7129,0.01961674,0.03302447,0.171,1322.928,0.000038
7130,0.01961682,0.03301772,0.172,1323.107,0.000038
7131,0.01961905,0.03298323,0.170,1323.285,0.000038
7132,0.01962178,0.03302876,0.170,1323.462,0.000038
7133,0.01961816,0.03302038,0.170,1323.640,0.000038
7134,0.01961501,0.03302215,0.170,1323.817,0.000038
7135,0.01961745,0.03300849,0.171,1323.995,0.000038
7136,0.01961768,0.03302118,0.170,1324.172,0.000037
7137,0.01962753,0.03299367,0.170,1324.349,0.000037
7138,0.01962768,0.03303875,0.171,1324.527,0.000037
7139,0.01961734,0.03299889,0.170,1324.704,0.000037
7140,0.01961368,0.03302469,0.170,1324.882,0.000037
7141,0.01962798,0.03305339,0.171,1325.060,0.000037
7142,0.01962626,0.03304329,0.170,1325.237,0.000037
7143,0.01962307,0.03306217,0.170,1325.415,0.000036
7144,0.01961137,0.03304387,0.170,1325.592,0.000036
7145,0.01963794,0.03304759,0.171,1325.770,0.000036
7146,0.01963115,0.03304244,0.170,1325.948,0.000036
7147,0.01962888,0.03304926,0.170,1326.125,0.000036
7148,0.01961788,0.03303888,0.171,1326.303,0.000036
7149,0.01962175,0.03301978,0.170,1326.480,0.000036
7150,0.01961278,0.03304537,0.170,1326.658,0.000035
7151,0.01961662,0.03306044,0.170,1326.835,0.000035
7152,0.01960950,0.03303567,0.170,1327.012,0.000035
7153,0.01961125,0.03304278,0.170,1327.189,0.000035
7154,0.01959382,0.03306620,0.170,1327.366,0.000035
7155,0.01960168,0.03305994,0.170,1327.543,0.000035
7156,0.01959572,0.03306521,0.171,1327.721,0.000035
7157,0.01959834,0.03304486,0.171,1327.899,0.000034
7158,0.01959502,0.03304902,0.172,1328.079,0.000034
7159,0.01960436,0.03306165,0.171,1328.257,0.000034
7160,0.01959643,0.03308138,0.175,1328.440,0.000034
7161,0.01959377,0.03305638,0.171,1328.619,0.000034
7162,0.01960067,0.03306107,0.172,1328.798,0.000034
7163,0.01958528,0.03306150,0.170,1328.976,0.000034
7164,0.01959539,0.03303911,0.170,1329.153,0.000033
7165,0.01959157,0.03304239,0.170,1329.331,0.000033
7166,0.01959067,0.03305130,0.170,1329.508,0.000033
7167,0.01957656,0.03305707,0.170,1329.685,0.000033
7168,0.01960221,0.03305077,0.170,1329.862,0.000033
7169,0.01959504,0.03305348,0.171,1330.040,0.000033
7170,0.01960551,0.03307531,0.169,1330.217,0.000033
7171,0.01958686,0.03308144,0.170,1330.394,0.000033
7172,0.01959101,0.03307332,0.170,1330.571,0.000032
7173,0.01958257,0.03305917,0.170,1330.749,0.000032
7174,0.01957984,0.03307211,0.170,1330.926,0.000032
7175,0.01959036,0.03306674,0.170,1331.104,0.000032
7176,0.01958690,0.03309026,0.170,1331.281,0.000032
7177,0.01958070,0.03305187,0.170,1331.458,0.000032
7178,0.01959241,0.03303862,0.170,1331.636,0.000032
7179,0.01958477,0.03307215,0.170,1331.814,0.000031
7180,0.01958522,0.03305845,0.171,1331.991,0.000031
7181,0.01958036,0.03305435,0.171,1332.170,0.000031
7182,0.01957867,0.03304123,0.171,1332.347,0.000031
7183,0.01958235,0.03305092,0.170,1332.525,0.000031
7184,0.01958452,0.03306133,0.170,1332.702,0.000031
7185,0.01958633,0.03308716,0.171,1332.880,0.000031
7186,0.01958047,0.03304081,0.171,1333.059,0.000031
7187,0.01957607,0.03305845,0.170,1333.236,0.000030
7188,0.01959264,0.03308542,0.169,1333.412,0.000030
7189,0.01958309,0.03303236,0.171,1333.590,0.000030
7190,0.01957512,0.03304590,0.173,1333.770,0.000030
7191,0.01958069,0.03304213,0.171,1333.948,0.000030
7192,0.01958233,0.03303775,0.170,1334.125,0.000030
7193,0.01957866,0.03303161,0.170,1334.302,0.000030
7194,0.01956539,0.03303687,0.170,1334.480,0.000030
7195,0.01957984,0.03304319,0.170,1334.657,0.000029
7196,0.01956979,0.03304356,0.171,1334.835,0.000029
7197,0.01959881,0.03305649,0.170,1335.012,0.000029
7198,0.01958295,0.03304626,0.171,1335.189,0.000029
7199,0.01957619,0.03305644,0.170,1335.367,0.000029
7200,0.01956815,0.03301474,0.170,1335.545,0.000029
7201,0.01956916,0.03304365,0.170,1335.722,0.000029
7202,0.01957774,0.03305780,0.170,1335.899,0.000029
7203,0.01958280,0.03302327,0.170,1336.076,0.000028
7204,0.01957345,0.03302327,0.171,1336.254,0.000028
7205,0.01956576,0.03302242,0.174,1336.435,0.000028
7206,0.01956174,0.03302917,0.170,1336.613,0.000028
7207,0.01957138,0.03302932,0.180,1336.800,0.000028
7208,0.01957271,0.03303122,0.178,1336.985,0.000028
7209,0.01957478,0.03305134,0.171,1337.164,0.000028
7210,0.01955765,0.03304901,0.176,1337.347,0.000028
7211,0.01955727,0.03304500,0.170,1337.524,0.000027
7212,0.01956187,0.03305477,0.175,1337.706,0.000027
7213,0.01956583,0.03306178,0.172,1337.885,0.000027
7214,0.01956422,0.03303697,0.172,1338.064,0.000027
7215,0.01956104,0.03303972,0.170,1338.242,0.000027
7216,0.01957305,0.03304349,0.170,1338.419,0.000027
7217,0.01957825,0.03306552,0.171,1338.597,0.000027
7218,0.01957387,0.03305275,0.170,1338.774,0.000027
7219,0.01956285,0.03305448,0.170,1338.952,0.000027
7220,0.01956838,0.03305195,0.172,1339.132,0.000026
7221,0.01955822,0.03305853,0.170,1339.309,0.000026
7222,0.01956068,0.03307039,0.170,1339.487,0.000026
7223,0.01956231,0.03307030,0.173,1339.667,0.000026
7224,0.01956969,0.03306617,0.171,1339.846,0.000026
7225,0.01955799,0.03305479,0.173,1340.025,0.000026
7226,0.01955735,0.03305917,0.174,1340.207,0.000026
7227,0.01955846,0.03303759,0.175,1340.389,0.000026
7228,0.01957803,0.03306957,0.182,1340.579,0.000025
7229,0.01955459,0.03307735,0.173,1340.760,0.000025
7230,0.01954717,0.03307878,0.171,1340.938,0.000025
7231,0.01955664,0.03305032,0.171,1341.116,0.000025
7232,0.01956397,0.03304955,0.171,1341.294,0.000025
7233,0.01954600,0.03307368,0.170,1341.472,0.000025
7234,0.01955441,0.03302735,0.170,1341.649,0.000025
7235,0.01956030,0.03306594,0.170,1341.827,0.000025
7236,0.01955648,0.03305158,0.170,1342.005,0.000025
7237,0.01955008,0.03304797,0.170,1342.182,0.000024
7238,0.01955086,0.03306331,0.170,1342.359,0.000024
7239,0.01956105,0.03305975,0.171,1342.537,0.000024
7240,0.01955742,0.03307037,0.172,1342.716,0.000024
7241,0.01954323,0.03306680,0.171,1342.894,0.000024
7242,0.01956448,0.03307970,0.170,1343.071,0.000024
7243,0.01954699,0.03308741,0.170,1343.248,0.000024
7244,0.01954351,0.03304563,0.171,1343.427,0.000024
7245,0.01954397,0.03306209,0.170,1343.604,0.000024
7246,0.01955890,0.03305205,0.172,1343.783,0.000024
7247,0.01954380,0.03305789,0.170,1343.960,0.000023
7248,0.01953905,0.03304593,0.170,1344.138,0.000023
7249,0.01955380,0.03305574,0.170,1344.316,0.000023
7250,0.01955378,0.03307884,0.172,1344.495,0.000023
7251,0.01955647,0.03308524,0.170,1344.672,0.000023
7252,0.01954182,0.03306751,0.178,1344.857,0.000023
7253,0.01954685,0.03305202,0.179,1345.044,0.000023
7254,0.01955200,0.03306886,0.171,1345.222,0.000023
7255,0.01954481,0.03305740,0.176,1345.406,0.000023
7256,0.01954103,0.03306937,0.174,1345.587,0.000022
7257,0.01954079,0.03307103,0.171,1345.765,0.000022
7258,0.01955142,0.03305024,0.171,1345.943,0.000022
7259,0.01954456,0.03306403,0.170,1346.120,0.000022
7260,0.01954114,0.03306064,0.171,1346.298,0.000022
7261,0.01953926,0.03305399,0.170,1346.476,0.000022
7262,0.01952890,0.03304636,0.170,1346.653,0.000022
7263,0.01953508,0.03304602,0.170,1346.831,0.000022
7264,0.01953765,0.03307928,0.170,1347.009,0.000022
7265,0.01954576,0.03308786,0.170,1347.186,0.000022
7266,0.01953794,0.03304841,0.170,1347.363,0.000022
7267,0.01954399,0.03307300,0.170,1347.540,0.000021
7268,0.01954495,0.03306345,0.170,1347.718,0.000021
7269,0.01954904,0.03309563,0.170,1347.895,0.000021
7270,0.01954982,0.03307390,0.171,1348.073,0.000021
7271,0.01953950,0.03305078,0.172,1348.252,0.000021
7272,0.01954519,0.03305375,0.172,1348.431,0.000021
7273,0.01953189,0.03307097,0.172,1348.611,0.000021
7274,0.01954439,0.03307208,0.172,1348.790,0.000021
7275,0.01952567,0.03307274,0.173,1348.970,0.000021
7276,0.01952981,0.03307063,0.171,1349.148,0.000021
7277,0.01955586,0.03307238,0.170,1349.325,0.000020
7278,0.01954028,0.03308810,0.171,1349.503,0.000020
7279,0.01953177,0.03307781,0.171,1349.682,0.000020
7280,0.01954135,0.03307611,0.172,1349.861,0.000020
7281,0.01953440,0.03306076,0.171,1350.039,0.000020
7282,0.01953464,0.03304064,0.170,1350.216,0.000020
7283,0.01953630,0.03307595,0.170,1350.393,0.000020
7284,0.01952665,0.03307163,0.172,1350.572,0.000020
7285,0.01952637,0.03305588,0.171,1350.750,0.000020
7286,0.01953898,0.03305884,0.170,1350.927,0.000020
7287,0.01953234,0.03307555,0.179,1351.113,0.000020
7288,0.01954511,0.03309083,0.174,1351.294,0.000019
7289,0.01953838,0.03306691,0.172,1351.473,0.000019
7290,0.01952940,0.03306583,0.176,1351.657,0.000019
7291,0.01952228,0.03306853,0.170,1351.834,0.000019
7292,0.01954437,0.03308510,0.171,1352.013,0.000019
7293,0.01952156,0.03306722,0.174,1352.194,0.000019
7294,0.01952845,0.03307488,0.174,1352.376,0.000019
7295,0.01952819,0.03309659,0.171,1352.554,0.000019
7296,0.01951751,0.03306920,0.170,1352.731,0.000019
7297,0.01952802,0.03308892,0.170,1352.909,0.000019
7298,0.01951325,0.03305208,0.170,1353.086,0.000019
7299,0.01951821,0.03305786,0.170,1353.263,0.000019
7300,0.01953719,0.03307972,0.170,1353.441,0.000018
7301,0.01951791,0.03307665,0.170,1353.618,0.000018
7302,0.01951681,0.03307855,0.171,1353.797,0.000018
7303,0.01952059,0.03308408,0.171,1353.974,0.000018
7304,0.01952105,0.03305546,0.170,1354.152,0.000018
7305,0.01952009,0.03305567,0.169,1354.328,0.000018
7306,0.01953258,0.03307200,0.170,1354.506,0.000018
7307,0.01952056,0.03306523,0.170,1354.683,0.000018
7308,0.01951091,0.03305555,0.169,1354.859,0.000018
7309,0.01951677,0.03305553,0.172,1355.038,0.000018
7310,0.01953034,0.03306490,0.171,1355.217,0.000018
7311,0.01952800,0.03305872,0.170,1355.394,0.000018
7312,0.01952847,0.03306537,0.170,1355.571,0.000017
7313,0.01952104,0.03305193,0.170,1355.748,0.000017
7314,0.01952677,0.03307209,0.171,1355.926,0.000017
7315,0.01951028,0.03305846,0.169,1356.103,0.000017
7316,0.01951010,0.03306426,0.170,1356.280,0.000017
7317,0.01951397,0.03307412,0.177,1356.465,0.000017
7318,0.01952481,0.03306213,0.178,1356.651,0.000017
7319,0.01951258,0.03306023,0.183,1356.841,0.000017
7320,0.01953189,0.03308558,0.176,1357.025,0.000017
7321,0.01950867,0.03307274,0.176,1357.208,0.000017
7322,0.01952433,0.03307495,0.176,1357.391,0.000017
7323,0.01952149,0.03307337,0.179,1357.577,0.000017
7324,0.01951292,0.03305909,0.176,1357.763,0.000017
7325,0.01951322,0.03306385,0.176,1357.946,0.000016
7326,0.01952368,0.03307773,0.173,1358.126,0.000016
7327,0.01951517,0.03309327,0.171,1358.305,0.000016
7328,0.01950932,0.03307891,0.173,1358.486,0.000016
7329,0.01951609,0.03308319,0.171,1358.664,0.000016
7330,0.01951015,0.03309675,0.171,1358.843,0.000016
7331,0.01950214,0.03308862,0.174,1359.025,0.000016
7332,0.01950971,0.03309547,0.178,1359.210,0.000016
7333,0.01950935,0.03310766,0.179,1359.396,0.000016
7334,0.01950817,0.03308121,0.175,1359.579,0.000016
7335,0.01951302,0.03307843,0.174,1359.761,0.000016
7336,0.01951284,0.03307448,0.174,1359.942,0.000016
7337,0.01950387,0.03308721,0.170,1360.119,0.000016
7338,0.01949615,0.03307713,0.170,1360.296,0.000016
7339,0.01952715,0.03305910,0.175,1360.479,0.000015
7340,0.01949509,0.03306681,0.172,1360.659,0.000015
7341,0.01949790,0.03306184,0.170,1360.836,0.000015
7342,0.01950230,0.03306398,0.173,1361.016,0.000015
7343,0.01951253,0.03307499,0.179,1361.202,0.000015
7344,0.01951228,0.03305929,0.179,1361.388,0.000015
7345,0.01951284,0.03306933,0.183,1361.579,0.000015
7346,0.01952245,0.03307229,0.182,1361.768,0.000015
7347,0.01951280,0.03306590,0.181,1361.957,0.000015
7348,0.01950657,0.03305972,0.185,1362.149,0.000015
7349,0.01952809,0.03306838,0.177,1362.333,0.000015
7350,0.01949668,0.03305669,0.177,1362.518,0.000015
7351,0.01951132,0.03307686,0.173,1362.698,0.000015
7352,0.01950964,0.03306590,0.170,1362.875,0.000015
7353,0.01950543,0.03308504,0.170,1363.052,0.000015
7354,0.01950570,0.03306393,0.170,1363.229,0.000015
7355,0.01949854,0.03307317,0.173,1363.410,0.000014
7356,0.01950983,0.03307121,0.172,1363.589,0.000014
7357,0.01949899,0.03308629,0.170,1363.766,0.000014
7358,0.01950430,0.03307818,0.171,1363.944,0.000014
7359,0.01950748,0.03309201,0.170,1364.122,0.000014
7360,0.01950648,0.03308893,0.171,1364.299,0.000014
7361,0.01949813,0.03308794,0.171,1364.478,0.000014
7362,0.01950353,0.03306645,0.171,1364.655,0.000014
7363,0.01950650,0.03307380,0.171,1364.833,0.000014
7364,0.01949947,0.03308051,0.171,1365.012,0.000014
7365,0.01949006,0.03307986,0.170,1365.188,0.000014
7366,0.01951004,0.03309841,0.170,1365.366,0.000014
7367,0.01951024,0.03309934,0.183,1365.555,0.000014
7368,0.01951225,0.03311387,0.179,1365.742,0.000014
7369,0.01950043,0.03308183,0.173,1365.923,0.000014
7370,0.01949344,0.03308722,0.171,1366.100,0.000014
7371,0.01949843,0.03309914,0.169,1366.277,0.000014
7372,0.01950769,0.03310768,0.171,1366.455,0.000013
7373,0.01950065,0.03310391,0.177,1366.640,0.000013
7374,0.01950940,0.03308943,0.177,1366.824,0.000013
7375,0.01950352,0.03311557,0.171,1367.002,0.000013
7376,0.01950105,0.03311330,0.170,1367.179,0.000013
7377,0.01950617,0.03309686,0.171,1367.357,0.000013
7378,0.01950392,0.03310292,0.172,1367.536,0.000013
7379,0.01950717,0.03311630,0.173,1367.717,0.000013
7380,0.01951094,0.03310006,0.171,1367.896,0.000013
7381,0.01950865,0.03311299,0.170,1368.074,0.000013
7382,0.01951047,0.03309336,0.170,1368.252,0.000013
7383,0.01949298,0.03311057,0.170,1368.430,0.000013
7384,0.01949365,0.03310274,0.171,1368.608,0.000013
7385,0.01949488,0.03308453,0.170,1368.786,0.000013
7386,0.01949408,0.03311603,0.170,1368.963,0.000013
7387,0.01949643,0.03308491,0.175,1369.145,0.000013
7388,0.01950777,0.03312086,0.174,1369.326,0.000013
7389,0.01949846,0.03310919,0.173,1369.506,0.000013
7390,0.01950044,0.03312048,0.175,1369.689,0.000013
7391,0.01950258,0.03311634,0.174,1369.870,0.000013
7392,0.01949399,0.03312354,0.171,1370.048,0.000012
7393,0.01949882,0.03309195,0.171,1370.227,0.000012
7394,0.01949894,0.03309606,0.172,1370.406,0.000012
7395,0.01948913,0.03308374,0.171,1370.584,0.000012
7396,0.01948222,0.03309742,0.173,1370.765,0.000012
7397,0.01949587,0.03309349,0.172,1370.945,0.000012
7398,0.01949262,0.03308488,0.173,1371.125,0.000012
7399,0.01948643,0.03311057,0.171,1371.304,0.000012
7400,0.01948513,0.03309433,0.170,1371.481,0.000012
7401,0.01949917,0.03307849,0.170,1371.658,0.000012
7402,0.01951197,0.03306351,0.187,1371.852,0.000012
7403,0.01949972,0.03309236,0.172,1372.031,0.000012
7404,0.01949435,0.03308159,0.170,1372.209,0.000012
7405,0.01949480,0.03309161,0.171,1372.387,0.000012
7406,0.01950300,0.03308377,0.170,1372.564,0.000012
7407,0.01950186,0.03307167,0.172,1372.744,0.000012
7408,0.01949147,0.03306795,0.178,1372.930,0.000012
7409,0.01949378,0.03307997,0.175,1373.112,0.000012
7410,0.01949541,0.03307563,0.170,1373.290,0.000012
7411,0.01949987,0.03306987,0.170,1373.467,0.000012
7412,0.01949687,0.03306184,0.171,1373.645,0.000012
7413,0.01949885,0.03306195,0.170,1373.823,0.000012
7414,0.01949128,0.03305574,0.170,1374.001,0.000012
7415,0.01951046,0.03306073,0.171,1374.178,0.000012
7416,0.01949313,0.03306760,0.170,1374.356,0.000012
7417,0.01949860,0.03305849,0.175,1374.538,0.000011
7418,0.01947562,0.03305712,0.181,1374.726,0.000011
